season,week,pa_team,ya,int,sk,sfty,pbk,pa,pa_tds,fr,d_td,blkk,YA100,YA199,YA299,YA349,YA399,YA449,YA499,YA549,YA550,PA0,PA1,PA7,PA14,PA18,PA28,PA35,PA46,fpts
2022,3,LAC,415.0,0.0,0.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-6.0
2022,3,LV,361.0,1.0,1.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2022,3,MIA,497.0,0.0,4.0,0.0,0.0,17.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
2022,3,MIN,416.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0
2022,3,NE,394.0,1.0,4.0,0.0,0.0,37.0,5.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0
2022,3,NO,293.0,0.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
2022,3,NYG,391.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.0
2022,3,NYJ,330.0,0.0,2.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2022,3,PHI,240.0,0.0,9.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0
2022,3,PIT,376.0,0.0,2.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2022,3,SEA,386.0,1.0,3.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2022,3,SF,261.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0
2022,3,TB,315.0,1.0,1.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
2022,3,TEN,396.0,1.0,1.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2022,3,WAS,400.0,0.0,3.0,1.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0
